Integral Diff, TRANSITION,GATE, m, q, mean, sigma, amplitude
0 , 1001.869 , 1844 , 5.3302346766911715 , -5287.965709373381 , 1001.690435117942 , 1.25324604909977 , 732.097029995738
0 , 1001.869 , 2003 , 1.4327726901037874 , -1258.2712322351938 , 1001.8764746595916 , 1.0318112805191946 , 2471.7255144687147
0 , 1001.869 , 2056 , -4.745720498260258 , 5194.175578734676 , 1001.8919782655703 , 1.068852504016573 , 16290.79418037532
0 , 1001.869 , 2448 , -5.491394882834324 , 5706.887345213893 , 1001.8817530001913 , 1.0890737193015172 , 7143.597888124497
0 , 1001.869 , 2581 , 4.504623064570053 , -4244.729662951876 , 1001.8459297851119 , 1.0689712573357655 , 8336.897762130384
0 , 1001.869 , 2709 , 6.395247570330213 , -6359.752752543291 , 1001.9123417039465 , 1.1073040300018255 , 1519.9684256193136
0 , 1001.869 , 2861 , -2.3938955010815914 , 2516.1069797319337 , 1001.8893573921158 , 1.0790909324746825 , 4182.882542664449
0 , 1001.869 , 3695 , -1.9616531206795749 , 2056.1358809241915 , 1001.8578614404914 , 1.1147034779730585 , 2214.3617522318964
0 , 1001.869 , 628 , 17.714301141725254 , -11516.418080947835 , 1001.8831288291498 , 1.0810321113446266 , 257184.85611047441
0 , 1001.869 , 637 , -127.32737889320374 , 131537.03659618582 , 1001.8802284303365 , 1.0802756538342881 , 183683.00079925684
0 , 1001.869 , 806 , -25.51276681881175 , 28630.820848541825 , 1001.8744339579627 , 1.078969659595225 , 138793.69605868895
