Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 9223.182558947754 , 171.3 , 6480.2 , 8.110849161046156 , -678.2502734420204 , 171.33658604131634 , 0.81634467669054 , 351.2353851456217
0 , 5438.452977865734 , 874.3 , 6480.2 , 2.627992960432174 , -1982.6853576055844 , 874.2193142560162 , 1.0509633640712033 , 633.2763791179101
0 , 6785.447596526896 , 974.4 , 6480.2 , 2.2142299010753472 , -1868.170206190995 , 974.4261829308376 , 1.1018797283058537 , 1203.3194171908374
0 , 3563.544999972857 , 989.0 , 6480.2 , -5.866889119165821 , 6062.1651638339235 , 988.9325141619613 , 1.0156052537421874 , 175.11696146188115
0 , 2992.9100018592326 , 1342.8 , 6480.2 , 29.571547808505144 , -39435.6079921923 , 1338.944659302957 , 0.025701688686502522 , 143.18980969630994
0 , 7328.5461905715 , 1349.4 , 6480.2 , -12.378295544001356 , 16873.406937338317 , 1349.3402458885446 , 1.1299455435690446 , 1845.6427800363456
0 , 1304.0008038028304 , 1606.1 , 6480.2 , -3.762340619768511 , 6133.9603440827905 , 1606.085061112275 , 0.9633756091866975 , 84.6045315609992
-1 , 21074.788368003236 , 1992.8 , 6480.2 , 5.11486065631193 , -10041.719280197784 , 1993.7430859677384 , 1.252818360290416 , 6151.018260301449
0 , 1405.6059705775422 , 2367.6 , 6480.2 , 0.49285074218833086 , -1113.747906904101 , 2367.619674338501 , 1.4999042628924408 , 205.27723640687992
0 , 2354.330125206455 , 2767.2 , 6480.2 , -1.6485503892259785 , 4598.001485489582 , 2767.267118707826 , 1.4783774052298249 , 517.2787606439772
0 , 5159.954484197831 , 3493.4 , 6480.2 , -3.6770444031927356 , 12898.752182159658 , 3493.483667711929 , 1.677436247559068 , 1071.284465234961
-4 , 18380.74377698551 , 4650.1 , 6480.2 , -25.78447971816174 , 120010.3662347738 , 4650.394444273622 , 1.9928903085594891 , 3419.854849406861
0 , 16878.80365905612 , 171.3 , 898 , 818.7860183964622 , -138605.8421742064 , 1056.1830444883108 , 115.42380605563812 , -3599.3182461547476
1777 , 13687.696025125102 , 874.3 , 898 , 53.861675477249804 , -46213.27200080273 , 874.9916756592709 , -0.2570402322813618 , 5192.744417352907
0 , 3767.962187454891 , 974.4 , 898 , 11.08372572138886 , -10586.024957976198 , 973.2232700291228 , 1.4193186829848008 , 352.4246551397443
-17 , 6657.455680436922 , 989.0 , 898 , 1831.5188599472012 , -1865582.1087607236 , 969.8399954001567 , 23.840600413114675 , 75925.34016966018
871 , 0 , 1342.8 , 898 , 0 , 0 , 0 , 0 , 0
-6 , 3742.4333879050605 , 1349.4 , 898 , 14.716732633073873 , -19570.850561667143 , 1348.4769045279047 , 0.48860973913504185 , 292.4421030050042
0 , 2625.5694443767024 , 1606.1 , 898 , -6.870985566807093 , 16165.922135811783 , 822.8272219073581 , -1299.2351733708972 , -5891.025127200044
993 , 3621.0439116315024 , 1992.8 , 898 , -0.56178512041162 , 1285.9112467413029 , 1993.99939721751 , 0.24129652080004946 , 2676.7717818721912
129 , 1574.7191287356252 , 2367.6 , 898 , -1.445667966986283 , 3525.8051107497295 , 2365.955979969545 , -0.2826166499664581 , 462.73834816327866
-1070 , 0 , 2767.2 , 898 , 0 , 0 , 0 , 0 , 0
0 , 722.0003075097454 , 3493.4 , 898 , -4.916893969411433 , 17223.861648789076 , 3494.7421303259557 , 0.7611775882038425 , 69.28138842858115
0 , 1024.3899715450934 , 4650.1 , 898 , 3.5446388979068657 , -16444.35581947838 , 4650.404832831019 , 1.4561147089754278 , 155.02915127046893
