Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 796.9902204056021 , 1549.0 , 4281.9 , -5.785213712234741 , 8996.125866229933 , 1549.5257661418184 , 1.4738729217115987 , 102.60596182557607
0 , 768.9998945941446 , 1753.1 , 4281.9 , 4.630261199532736 , -8082.402459352337 , 1753.076964768008 , 1.0707874436296998 , 132.50598556563213
0 , 911.9985911330168 , 2451.1 , 4281.9 , -5.917613142712229 , 14537.764541243492 , 2451.4443004472555 , 1.1719208044256766 , 172.81713472307845
0 , 606.638026315703 , 2491.7 , 4281.9 , 1.712977289232888 , -4249.83533029194 , 2491.628715634703 , 1.5900086573793413 , 100.48702163345163
0 , 1202.6025841594405 , 2934.8 , 4281.9 , -3.288389293926682 , 9708.352724599656 , 2932.5133886878466 , 1.4000223571692523 , 136.85894097402706
0 , 524.7020417123581 , 3138.4 , 4281.9 , -6.644510679040549 , 20859.21446448081 , 3139.521908369713 , 1.9366922139965712 , 87.39173825100163
52 , 1179.7704694095137 , 3491.8 , 4281.9 , 9.306543068446613 , -32399.59243660343 , 3488.0123834472124 , -0.2634255588466676 , 159.28502158350798
-1490 , 0 , 3805.14 , 4281.9 , 0 , 0 , 0 , 0 , 0
-3 , 1688.7964518209121 , 4564.7 , 4281.9 , 1.3564676264526396 , -6282.339872666623 , 4564.909382169762 , 3.1966797543691765 , 374.23140578241976
-1 , 2751.0920501308624 , 5687.7 , 4281.9 , -5.808409573256878 , 33056.980823822814 , 5688.106459171668 , 2.2920919993028406 , 435.09273468797915
